Kalorien,Kohlenhydrate,Protein,Fett,Kalzium,Vitamin B12,Eisen,Jod,Vitamin C,Zink,Mehrfach-ungesättigte-Fettsäuren
29.150000000000002,7.502000000000001,0.14300000000000002,0.198,2.75,,0.10450000000000001,,0.11000000000000001,0.022000000000000002,0.0572
47.94,0.469,0.3546,0.9934000000000001,19.5,0.0,0.29100000000000004,,0.0,0.155,0.43546
